id;dren;cisco;commune;zap;fokontany;code;name;is_privee;is_eec;is_presco;is_primaire;is_college;is_lycee;is_rurale;village
20841;33;325;32505;32507;3250501;325050005;EPP ANKARANOSY;0;0;1;1;0;0;1;3250501@AMBALAMARINA
20842;33;325;32505;32507;3250505;325050006;EPP ANKARINARIVO MANIRISOA;0;0;1;1;0;0;1;3250505@AMBATOLAHY
20843;33;325;32505;32507;3250506;325050007;EPP FIVOARANTSOA;0;0;1;1;0;0;1;3250506@TOMBANTSOA
20844;33;325;32505;32507;3250503;325050008;EPP LOVIATOKANA;0;0;1;1;0;0;1;3250503@LOVIATOKANA
20845;33;325;32505;32507;3250508;325050009;ECOLE PRIVEE CATHOLIQUE AMBOHIBORY;1;0;0;1;0;0;1;3250508@AMBOHIBORY
20846;33;325;32505;32507;3250507;325050010;ECOLE COMMUNAUTAIRE SOANIERANA;0;0;0;1;0;0;1;3250507@ANAHIMENA
20847;33;325;32505;32507;3250502;325051001;ECOLE PRIVEE CATHOLIQUE AMBALAVAO ANDOHONY;1;0;0;1;0;0;1;3250502@AMBALAVAO
20848;33;325;32505;32507;3250505;325051002;ECOLE PRIVEE CATHOLIQUE BEFANJANJANA;1;0;0;1;0;0;1;3250505@BEFANJANJANA
20849;33;325;32506;32508;3250603;325060001;CEG FANJAKANA;0;0;0;0;1;0;1;3250603@FANJAKANA
20850;33;325;32513;32505;3251305;325060002;EPP AMBALASAKOANA;0;0;1;1;0;0;1;3251305@AMBALASAKOANA
20851;33;325;32513;32505;3251305;325060003;EPP AMBOASARY;0;0;1;1;0;0;1;3251305@AMBOASARY
20852;33;325;32506;32508;3250605;325060005;EPP ANDRANOMAFANA;0;0;0;1;0;0;1;3250605@ANDRANOMAFANA
20853;33;325;32513;32505;3251303;325060006;EPP ANKAZONDRANO;0;0;1;1;0;0;1;3251303@ANKAZONDRANO
20854;33;325;32506;32508;3250603;325060007;EPP FANJAKANA;0;0;1;1;0;0;1;3250603@FANJAKANA
20855;33;325;32506;32508;3250601;325060008;EPP SOAMIANDRIZAFY TSARARIVOTRA;0;0;1;1;0;0;1;3250601@AMBALAVATO
20856;33;325;32513;32505;3251302;325060009;EPP SOATSIHADINOMIANDRINIRARINY BEVOATAVO;0;0;1;1;0;0;1;3251302@BEVOATAVO
20857;33;325;32513;32505;3251304;325060010;EPP TAMBOHONIMERINA;0;0;1;1;0;0;1;3251304@SOANIARENANA
20858;33;325;32506;32508;3250601;325060011;EPP TANAMBAO AMBATOLAHINANDRIAMANALINA;0;0;1;1;0;0;1;3250601@TANAMBAO
20859;33;325;32513;32505;3251301;325060012;EPP TSARARANO;0;0;1;1;0;0;1;3251301@TSARARANO
20860;33;325;32506;32508;3250604;325060014;EPP FAMORIANA LAZAINA;0;0;1;1;0;0;1;3250604@FAMORIANA
20861;33;325;32513;32505;3251302;325060015;EPP FILEMAHANA;0;0;1;1;0;0;1;3251302@FILEMAHANA
20862;33;325;32513;32505;3251301;325060016;EPP IMIANDRISOA;0;0;1;1;0;0;1;3251301@AMBALAMARINA EST
20863;33;325;32506;32508;3250602;325060017;EPP TAMBOHOLAVA;0;0;1;1;0;0;1;3250602@TAMBOHOLAVA
20864;33;325;32506;32508;3250601;325060018;CEG TANAMBAO;0;0;0;0;1;0;1;3250601@TANAMBAO
20865;33;325;32513;32505;3251302;325060019;CEG BEVOATAVO ANNEXE FANJAKANA;0;0;0;0;1;0;1;3251302@BEVOATAVO
20866;33;325;32513;32505;3251305;325060020;CEG COMMUNAUTAIRE ANDREAMALAMA;0;0;0;0;1;0;1;3251305@ANDREAMALAMA
20867;33;325;32506;32508;3250602;325060021;EPP SERANANA;0;0;0;1;0;0;1;3250602@SERANANA
20868;33;325;32506;32508;3250602;325060022;EPP MAHAVANONA;0;0;0;1;0;0;1;3250602@MAHAVANONA
20869;33;325;32506;32508;3250603;325060023;LYCEE COMMUNAUTAIRE FANJAKANA;0;0;0;0;0;1;1;3250603@FANJAKANA
20870;33;325;32506;32508;3250603;325061006;ECOLE PRIVEE CATHOLIQUE SAINT JOSEPH FANJAKANA;1;0;0;1;0;0;1;3250603@ATSIMONDROVA
20871;33;325;32513;32505;3251305;325061010;ECOLE PRIVEE CATHOLIQUE ANDREAMALAMA MALAZA;1;0;0;1;0;0;1;3251305@ANDREAMALAMA
20872;33;325;32513;32505;3251304;325061014;SEKOLY RAINISOALAMBO SOASOA ZARATSIMIFINDRA;1;0;0;1;0;0;1;3251304@SOASOA ZARATSIMIFINDRA
20873;33;325;32507;32509;3250705;325070001;CEG IAVINOMBY VOHIBOLA;0;0;0;0;1;0;1;3250705@ANDRIAMIZAHA
20874;33;325;32507;32509;3250707;325070002;EPP AMBALAKINANA;0;0;1;1;0;0;1;3250707@AMBALAKINANA
20875;33;325;32507;32509;3250703;325070003;EPP AMBAZOHO;0;0;1;1;0;0;1;3250703@TAMBOHONAPAPANA
20876;33;325;32507;32509;3250702;325070004;EPP AMBOALEFOKA;0;0;1;1;0;0;1;3250702@AMBOALEFOKA
20877;33;325;32507;32509;3250705;325070005;EPP ANDREAMIZAHA;0;0;1;1;0;0;1;3250705@ANDREAMIZAHA
20878;33;325;32507;32509;3250706;325070006;EPP IAVINOMBY VOHIBOLA;0;0;1;1;0;0;1;3250706@LAMBOAHITRA
20879;33;325;32507;32509;3250701;325070007;EPP MAHAZOARIVO;0;0;1;1;0;0;1;3250701@MAHAZOARIVO
20880;33;325;32507;32509;3250704;325070008;EPP SOATA;0;0;0;1;0;0;1;3250704@SOATA
20881;33;325;32507;32509;3250705;325070009;LYCEE COMMUNAUTAIRE IAVINOMBY VOHIBOLA;0;0;0;0;0;1;1;3250705@MANANTENASOAHANDROSO
20882;33;325;32507;32509;3250701;325071001;ECOLE PRIVEE CATHOLIQUE ANDOHASOAINDRANA;1;0;0;1;0;0;1;3250701@TSARAMADINA
20883;33;325;32507;32509;3250705;325071002;KOLEJY RAINISOALAMBO ANDREAMIZAHA;1;0;1;1;1;0;1;3250705@ANDREMIZAHA
20884;33;325;32507;32509;3250701;325071003;ECOLE PRIVEE FJKM AMBALALAMAY;1;0;0;1;1;0;1;3250701@AMBALALAMAY
20885;33;325;32507;32509;3250705;325071005;ECOLE PRIVEE CATHOLIQUE KIANJASOA ANDREAMIZAHA;1;0;0;1;0;0;1;3250705@AMBATOLAHITELO
20886;33;325;32507;32509;3250702;325071006;ECOLE PRIVEE CATHOLIQUE MARIE REINE AMBATOLAHITELO;1;0;0;1;0;0;1;3250702@AMBATOLAHITELO
20887;33;325;32507;32509;3250705;325071010;ONG VOZAMA;1;0;1;1;0;0;1;3250705@ANDREAMIZAHA
20888;33;325;32508;32510;3250803;325080001;CEG ISORANA;0;0;0;0;1;0;1;3250803@ISORANA
20889;33;325;32508;32510;3250801;325080002;EPP AMBOAKITSY;0;0;1;1;0;0;1;3250801@AMBOAKITSY
20890;33;325;32508;32510;3250802;325080003;EPP ANDOHAREANA;0;0;1;1;0;0;1;3250802@ANDOHAREANA
20891;33;325;32508;32510;3250803;325080004;EPP ISORANA;0;0;1;1;0;0;1;3250803@ISORANA
20892;33;325;32508;32510;3250804;325080005;EPP MANDANONA;0;0;1;1;0;0;1;3250804@MANDANONA
20893;33;325;32508;32510;3250805;325080006;EPP MAROLAHY;0;0;1;1;0;0;1;3250805@MAROLAHY
20894;33;325;32508;32510;3250806;325080007;EPP SABOTSY ITOMBOANA;0;0;1;1;0;0;1;3250806@SABOTSY ITOMBOANA
20895;33;325;32508;32510;3250807;325080008;EPP SAHASOA ITOMBOANA;0;0;1;1;0;0;1;3250807@SAHASOA ITOMBOANA
20896;33;325;32508;32510;3250808;325080009;EPP TAMBOHOBE VOHITSISAKY;0;0;1;1;0;0;1;3250808@TAMBOHOBE VOHITSISAKY
20897;33;325;32508;32510;3250809;325080010;EPP TANANTSOA;0;0;1;1;0;0;1;3250809@TANANTSOA
20898;33;325;32508;32510;3250810;325080011;EPP VATAMBE;0;0;1;1;0;0;1;3250810@VATAMBE
20899;33;325;32508;32510;3250803;325080012;LYCEE RANDRIAMITSIRY;0;0;0;0;0;1;1;3250803@ISORANA
20900;33;325;32508;32510;3250806;325080013;CEG SABOTSY ITOMBOANA;0;0;0;0;1;0;1;3250806@SABOTSY ITOMBOANA
20901;33;325;32508;32510;3250802;325080014;CEG COMMUNAUTAIRE ANDOHAREANA;0;0;0;0;1;0;1;3250802@ANDOHAREANA
20902;33;325;32508;32510;3250803;325081001;ECOLE PRIVEE LIBRE SAINT MICHEL;1;0;1;1;1;1;1;3250803@AMBOLOTARA
20903;33;325;32508;32510;3250802;325081002;ECOLE PRIVEE CATHOLIQUE SAINTE JEANNE D'ARC FAMORIANA;1;0;0;1;0;0;1;3250802@ANDOHAREANA
20904;33;325;32508;32510;3250806;325081003;ECOLE PRIVEE CATHOLIQUE SAINTE FAMILLE SABOTSY ITOMBOANA;1;0;0;1;0;0;1;3250806@SABOTSY ITOMBOANA
20905;33;325;32508;32510;3250803;325081004;COLLEGE PRIVE CATHOLIQUE VICTOIRE RASOAMANARIVO ISORANA;1;0;1;1;1;0;1;3250803@AMBOLOTARA
20906;33;325;32508;32510;3250802;325081005;ECOLE PRIVEE LUTHERIENNE TOBIFEHIZOROTSARA ANKERANA;1;0;0;1;0;0;1;3250802@ANDOHARENA
20907;33;325;32509;32511;3250904;325090001;CEG MAHAZOARIVO;0;0;0;0;1;0;1;3250904@MAHAZOARIVO
20908;33;325;32512;32502;3251201;325090002;EPP AMBAIBO;0;0;1;1;0;0;1;3251201@AMBAIBO
20909;33;325;32509;32511;3250901;325090003;EPP AMBALAFANOMPOANA;0;0;0;1;0;0;1;3250901@AMBALAFANOMPOANA
20910;33;325;32512;32502;3251202;325090004;EPP ANKAZOTANA;0;0;1;1;0;0;1;3251202@ANKAZOTANA
20911;33;325;32509;32511;3250902;325090005;EPP ANKIJANA AMBATOLAHILAVA;0;0;0;1;0;0;1;3250902@ANKIJANA
20912;33;325;32509;32511;3250903;325090006;EPP IALAMA LAVAHATSARA;0;0;1;1;0;0;1;3250903@AMBALAMARINA MAHASOA
20913;33;325;32509;32511;3250904;325090007;EPP MAHAVANONA;0;0;1;1;0;0;1;3250904@MAHAVANONA
20914;33;325;32509;32511;3250905;325090009;EPP MORAFENO;0;0;1;1;0;0;1;3250905@MORAFENO
20915;33;325;32512;32502;3251202;325090011;EPP AMBALAMIDERA I;0;0;1;1;0;0;1;3251202@AMBALAMIDERA I
20916;33;325;32509;32511;3250904;325090012;EPP MAHAZOARIVO;0;0;1;1;0;0;1;3250904@MAHAZOARIVO
20917;33;325;32512;32502;3251202;325090013;CEG ANNEXE MAHAZOARIVO;0;0;0;0;1;0;1;3251202@AMBALAMIDERA I
20918;33;325;32509;32511;3250904;325091002;ECOLE PRIVEE CATHOLIQUE RY FO MASIN I JESOA MAHAZOARI;1;0;0;1;0;0;1;3250904@MAHAZOARIVO
20919;33;325;32509;32511;3250905;325091005;ECOLE PRIVEE CATHOLIQUE SAINT PIERRE AMBATORENY;1;0;0;1;0;0;1;3250905@TANANDAVA
20920;33;325;32509;32511;3250901;325091006;ECOLE PRIVEE RAINISOALAMBO AMBALAFANOMPOANA;1;0;0;1;0;0;1;3250901@AMBALAFANOPOANA
20921;33;325;32509;32511;3250905;325091007;ECOLE PRIVEE RAINISOALAMBO ANDOHAMAHAVANONA;1;0;0;1;0;0;1;3250905@SAHAMASY
20922;33;325;32509;32511;3250901;325091009;ECOLE PRIVEE RAINISOALAMBO ANDOHAMAHAVANONA;1;0;0;1;0;0;1;3250901@ANDOHAMAHAVANONA
20923;33;325;32510;32512;3251005;325100001;CEG NASANDRATRONY;0;0;0;0;1;0;1;3251005@NASANDRATRONY
20924;33;325;32510;32512;3251001;325100002;EPP AMBALAMIRARISOA;0;0;1;1;0;0;1;3251001@AMBALAMIRARISOA
20925;33;325;32510;32512;3251002;325100003;EPP AMBOHIMPIHAONANA;0;0;1;1;0;0;1;3251002@TALATA
20926;33;325;32510;32512;3251006;325100004;EPP MAROHARONA;0;0;1;1;0;0;1;3251006@MAROHARONA
20927;33;325;32510;32512;3251005;325100005;EPP NASANDRATRONY;0;0;1;1;0;0;1;3251005@NASANDRATRONY
20928;33;325;32510;32512;3251007;325100006;EPP SOANIERANA IVINGA;0;0;1;1;0;0;1;3251007@IVINGA
20929;33;325;32510;32512;3251004;325100007;EPP TAMBOHOBE;0;0;1;1;0;0;1;3251004@TAMBOHOBE
20930;33;325;32510;32512;3251003;325100008;EPP TOMBOARIVO;0;0;1;1;0;0;1;3251003@TOMBOARIVO
20931;33;325;32510;32512;3251008;325100009;EPP TSARAMANDROSO ANARA;0;0;1;1;0;0;1;3251008@ANARA
20932;33;325;32510;32512;3251005;325100010;LYCEE NASANDRATRONY;0;0;0;0;0;1;1;3251005@NASANDRATRONY
20933;33;325;32510;32512;3251005;325100011;ECOLE PRIVEE CATHOLIQUE NATAO;1;0;0;1;0;0;1;3251005@NATAO
20934;33;325;32510;32512;3251006;325101001;ECOLE PRIVEE FIFA MAROMANGAIKA;1;0;0;1;0;0;1;3251006@MAROHARONA
20935;33;325;32502;32512;3250204;325101002;ECOLE PRIVEE ADVENTISTE FANAVOTANA;1;0;0;1;0;0;1;3250204@AMBONDONA
20936;33;325;32510;32512;3251006;325101004;ECOLE PRIVEE CATHOLIQUE MAROHARONA;1;0;0;1;0;0;1;3251006@MAROHARONA
20937;33;325;32510;32512;3251005;325101005;ECOLE PRIVEE CATHOLIQUE MERE MARIE DE JESUS;1;0;1;1;1;0;1;3251005@NASANDRATRONY
20938;33;325;32510;32512;3251003;325101006;ECOLE PRIVEE CATHOLIQUE TOMBOARIVO;1;0;0;1;0;0;1;3251003@TOMBOARIVO
20939;33;325;32510;32512;3251006;325101008;LYCEE PPCL RAFIRINGA;1;0;0;0;1;1;1;3251006@TAMBOHONAKADIMBARY
20940;33;325;32511;32513;3251107;325110001;CEG SOATANANA;0;0;0;0;1;0;1;3251107@AMBALATSILEO
20941;33;325;32511;32513;3251101;325110002;EPP AMBALALOVANA;0;0;1;1;0;0;1;3251101@AMBALALOVANA
20942;33;325;32511;32513;3251102;325110003;EPP AMBALAMARINA TSIANDA;0;0;1;1;0;0;1;3251102@TSIANDA
20943;33;325;32511;32513;3251104;325110004;EPP AMPOLATANY;0;0;1;1;0;0;1;3251104@AMPOLATANY
20944;33;325;32511;32513;3251105;325110005;EPP IARINARIVO;0;0;1;1;0;0;1;3251105@IARINARIVO
20945;33;325;32511;32513;3251106;325110006;EPP SAMILAHY;0;0;1;1;0;0;1;3251106@SAMILAHY
20946;33;325;32511;32513;3251103;325110007;EPP SOATANANA;0;0;1;1;0;0;1;3251103@AMBALATSILEO
20947;33;325;32511;32513;3251108;325110008;EPP SONJOANDRANO;0;0;1;1;0;0;1;3251108@SONJOANDRANO
20948;33;325;32511;32513;3251109;325110009;EPP TANDEMOKA;0;0;1;1;0;0;1;3251109@TANDEMOKA
20949;33;325;32511;32513;3251103;325110010;LYCEE COMMUNAUTAIRE SOATANANA;0;0;0;0;0;1;1;3251103@AMBALATSILEO
20950;33;325;32511;32513;3251103;325111001;LYCEE PRIVE RAINISOALAMBO;1;0;1;1;1;1;1;3251103@AMBALATSILEO
20951;33;325;32511;32513;3251103;325111002;ECOLE PRIVEE TAHIANTSOA;1;0;1;1;0;0;1;3251103@AMBALATSILEO
20952;33;325;32511;32513;3251103;325111003;LYCEE PRIVE AUX TROIS BOULES;1;0;0;0;0;1;1;3251103@AMBALATSILEO
20953;33;325;32513;32505;3251303;325130001;EPP AMPANARY;0;0;0;1;0;0;1;3251303@AMPANARY
20954;33;325;32513;32505;3251305;325130002;EPP TAMBOHOIVO;0;0;0;1;0;0;1;3251305@TAMBOHOIVO
20955;33;325;32513;32505;3251305;325131001;ECOLE CATHOLIQUE SAINT JEAN MARIE VIANNEY;1;0;0;1;0;0;1;3251305@AMBALAMARINA II
20956;33;326;32601;32601;3260101;326010001;CEG LOVASOA ALAKAMISY ITENINA;0;0;0;0;1;0;1;3260101@ALAKAMISY ITENINA
20957;33;326;32601;32601;3260101;326010004;EPP ALAKAMISY ITENINA;0;0;1;1;0;0;1;3260101@AMBOZONTANY
20958;33;326;32601;32601;3260103;326010005;EPP AMBALAFAHIBATO;0;0;1;1;0;0;1;3260103@AMBALAFAIBATO
20959;33;326;32615;32604;3261504;326010006;EPP AMBALATAVY;0;0;1;1;0;0;1;3261504@AMBALATAVY
20960;33;326;32601;32601;3260104;326010007;EPP ANJAMANA;0;0;1;1;0;0;1;3260104@ANJAMANA
20961;33;326;32601;32601;3260102;326010008;EPP MAROSALAZANA;0;0;1;1;0;0;1;3260102@AMBALALOVANA
20962;33;326;32601;32601;3260113;326010009;EPP MIANDRIVAO;0;0;1;1;0;0;1;3260113@AMBATOLAHY
20963;33;326;32601;32601;3260108;326010010;EPP RIAMBARY;0;0;1;1;0;0;1;3260108@AMBALAMANGA
20964;33;326;32601;32601;3260109;326010011;EPP SAHAVINDRANINA;0;0;1;1;0;0;1;3260109@LAIMIREA
20965;33;326;32601;32601;3260111;326010012;EPP SANGASANGA NORD;0;0;1;1;0;0;1;3260111@ANDAKANA
20966;33;326;32601;32601;3260102;326010013;EPP SOATSIHADINO;0;0;1;1;0;0;1;3260102@SOATSIHADINO
20967;33;326;32601;32601;3260106;326010014;EPP TANDROKAZO;0;0;1;1;0;0;1;3260106@TANDROKAZO
20968;33;326;32601;32601;3260105;326010015;EPP TSILAZO LOVASOA;0;0;1;1;0;0;1;3260105@TSILAZO
20969;33;326;32601;32601;3260112;326010016;EPP VIDIAMBOLA;0;0;1;1;0;0;1;3260112@VIDIAMBOLA
20970;33;326;32601;32601;3260101;326010017;LYCEE ALAKAMISY ITENINA;0;0;0;0;0;1;1;3260101@SAHAVE
20971;33;326;32601;32601;3260102;326010018;CEG ANJANAMAHASOA EST;0;0;0;0;1;0;1;3260102@AMBATOMIDONA
20972;33;326;32601;32601;3260110;326010019;CEG SANGASANGA CENTRE;0;0;0;0;1;0;1;3260110@AMBALAMAHASOA
20973;33;326;32601;32601;3260106;326010020;CEG TANDROKAZO;0;0;0;0;1;0;1;3260106@TANDROKAZO
20974;33;326;32601;32601;3260104;326010021;EPP TARATRA;0;0;1;1;0;0;1;3260104@AMPITONOANOSY
20975;33;326;32601;32601;3260110;326010022;EPP FANIRIANTSOA;0;0;1;1;0;0;1;3260110@AMBALASEVA
20976;33;326;32601;32601;3260109;326011001;ECOLE PRIVEE CATHOLIQUE AMBALAMARINA EST;1;0;0;1;0;0;1;3260109@AMBALAMARINA EST
20977;33;326;32601;32601;3260101;326011002;ECOLE PRIVEE CATHOLIQUE SAINT JEAN BOSCO;1;0;1;1;1;0;1;3260101@ALAKAMISY ITENINA
20978;33;326;32601;32601;3260101;326011008;COLLEGE PRIVE FJKM TSARAFARA;1;0;0;1;1;0;1;3260101@MANGARIVOTRA
20979;33;326;32601;32601;3260107;326011011;LYCEE PRIVE AVAL;1;0;0;0;0;1;1;3260107@AMINDRANJORO
20980;33;326;32602;32602;3260204;326020001;CEG ANDRANOMIDITRA;0;0;0;0;1;0;1;3260204@AMBOHIDRONONO
20981;33;326;32602;32602;3260208;326020003;EPP FANIRIANTSOA;0;0;0;1;0;0;1;3260208@AMBAVAROKA
20982;33;326;32602;32602;3260205;326020004;EPP AMBONIREANA;0;0;1;1;0;0;1;3260205@AMBONIREANA
20983;33;326;32602;32602;3260204;326020005;EPP ANDRALASENDRY;0;0;1;1;0;0;1;3260204@ANDRALASENDRY
20984;33;326;32602;32602;3260204;326020006;EPP ANDRANOMIDITRA CENTRALE;0;0;1;1;0;0;1;3260204@AMBOHIDRONONO
20985;33;326;32602;32602;3260201;326020007;EPP ANDREANA VOHIBATO;0;0;1;1;0;0;1;3260201@ANDREANA VOHIBATO
20986;33;326;32602;32602;3260207;326020008;EPP ANDREANA SOAMIAFARA;0;0;1;1;0;0;1;3260207@ANDREANA
20987;33;326;32602;32602;3260209;326020010;EPP MAMARINA TSILEONDAHY;0;0;1;1;0;0;1;3260209@MARIMANA
20988;33;326;32602;32602;3260213;326020011;EPP SOAMIAFARA TANITSIHOMEHY;0;0;1;1;0;0;1;3260213@TANITSIHOMEHY CENTRE
20989;33;326;32602;32602;3260208;326020012;EPP TIANAKANGA;0;0;1;1;0;0;1;3260208@TIANAKANGA
20990;33;326;32602;32602;3260206;326020013;EPP TOMARA;0;0;1;1;0;0;1;3260206@TOMARA
20991;33;326;32602;32602;3260202;326020014;EPP TSARAFIDY BEMANGEVITRA;0;0;1;1;0;0;1;3260202@BEMANGEVITRA
20992;33;326;32602;32602;3260211;326020015;EPP SERANANA VOHIBATO;0;0;1;1;0;0;1;3260211@SERANANA
20993;33;326;32602;32602;3260212;326020016;ECOLE COMMUNAUTAIRE SOANIERANA;0;0;1;1;0;0;1;3260212@TSILEONDAHY
20994;33;326;32602;32602;3260208;326020017;CEG COMMUNAUTAIRE MAROMPANIRY;0;0;0;0;1;0;1;3260208@AMBATOLAHY
20995;33;326;32602;32602;3260202;326020018;CEG AMBONDRONA;0;0;0;0;1;0;1;3260202@AMBONDRONA
20996;33;326;32602;32602;3260204;326020022;LYCEE ANDRANOMIDITRA;0;0;0;0;0;1;1;3260204@AMBATSILANA
20997;33;326;32602;32602;3260202;326020023;ECOLE COMMUNAUTAIRE BETAFO;0;0;1;1;0;0;1;3260202@BETAFO
20998;33;326;32602;32602;3260207;326020024;CEG FANIRIANA;0;0;0;0;1;0;1;3260207@KIJOAFOTSY
20999;33;326;32602;32602;3260203;326020025;ECOLE COMMUNAUTAIRE LOVASOA IKONGO;0;0;1;1;0;0;1;3260203@BEKILENGA ATSIMO
21000;33;326;32602;32602;3260210;326020026;ECOLE COMMUNAUTAIRE FIVOARANTSOA RANOMENA;0;0;1;1;0;0;1;3260210@ANDROIMAINTY
21001;33;326;32602;32602;3260202;326020027;ECOLE PRIVEE CATHOLIQUE ANTARAMBIBY;1;0;0;1;0;0;1;3260202@ANTARAMBIBY
21002;33;326;32602;32602;3260208;326021001;ECOLE PRIVEE CATHOLIQUE AMPANOSARA;1;0;0;1;0;0;1;3260208@AMPANOSARA
21003;33;326;32602;32602;3260201;326021002;ECOLE PRIVEE CATHOLIQUE ANDRANOBE;1;0;0;1;0;0;1;3260201@ANDRANOBE
21004;33;326;32602;32602;3260213;326021004;ECOLE PRIVEE CATHOLIQUE FANILO MANAOVASOA;1;0;0;1;0;0;1;3260213@MANAOVA
21005;33;326;32602;32602;3260202;326021005;ECOLE PRIVEE CATHOLIQUE SAINT BENOIT AMPIANA;1;0;0;1;0;0;1;3260202@AMPIANA
21006;33;326;32602;32602;3260213;326021006;ECOLE PRIVEE CATHOLIQUE TANITSIHOMEHY A;1;0;0;1;0;0;1;3260213@TANITSIHOMEHY
21007;33;326;32602;32602;3260206;326021007;ECOLE PRIVEE CATHOLIQUE TANJOMBE;1;0;0;1;0;0;1;3260206@TANJOMBE
21008;33;326;32602;32602;3260207;326021010;ECOLE PRIVEE LUTHERIENNE SOANIERANA TETEZANTANY;1;0;0;1;0;0;1;3260207@TETEZANTANY
21009;33;326;32602;32602;3260210;326021011;ECOLE PRIVEE CATHOLIQUE RANOMENA;1;0;0;1;0;0;1;3260210@RANOMENA
21010;33;326;32602;32602;3260203;326021013;ECOLE PRIVEE CATHOLIQUE SAINTE THERESE DE L'ENFANT JESUS MANEVA;1;0;0;1;0;0;1;3260203@MAGNEVA
21011;33;326;32602;32602;3260206;326021018;COLLEGE PRIVE MANAOSOA MAROHADY;1;0;1;1;1;0;1;3260206@MAROHADY
21012;33;326;32602;32602;3260211;326021019;ECOLE PRIVEE CATHOLIQUE ANDRANOMBAO;1;0;0;1;0;0;1;3260211@ANDRANOMBAO
21013;33;326;32603;32603;3260302;326030001;CEG ANDRANOVORIVATO;0;0;0;0;1;0;1;3260302@ANDOHAMAHATAO
21014;33;326;32603;32603;3260312;326030003;EPP AMBALALEHIBE;0;0;1;1;0;0;1;3260312@AMBALALEHIBE
21015;33;326;32603;32603;3260314;326030004;EPP AMBALAMAHAMASINA;0;0;1;1;0;0;1;3260314@AMBALAMAHAMASINA
21016;33;326;32603;32603;3260308;326030005;EPP AMBALANIERANA;0;0;1;1;0;0;1;3260308@AMBALANIERANA
21017;33;326;32603;32603;3260310;326030006;EPP AMBALAVAO I;0;0;1;1;0;0;1;3260310@MAHASOA
21018;33;326;32603;32603;3260306;326030007;EPP AMBALAVAOKELY;0;0;1;1;0;0;1;3260306@AMBALAVAOKELY
21019;33;326;32603;32603;3260304;326030008;EPP AMBODIRANOMAITSO;0;0;1;1;0;0;1;3260304@AMBALATSILALOVANA
21020;33;326;32603;32603;3260305;326030009;EPP AMBOHIBOLAMENA;0;0;1;1;0;0;1;3260305@AMBOALOBOKA
21021;33;326;32603;32603;3260302;326030010;EPP AMBOHIDRAKANGA;0;0;1;1;0;0;1;3260302@AMBOHIDRAKANGA
21022;33;326;32603;32603;3260307;326030011;EPP ANDRANOVORIVATO;0;0;1;1;0;0;1;3260307@ANDRANOVORIVATO
21023;33;326;32603;32603;3260301;326030012;EPP ANDREANAVO;0;0;1;1;0;0;1;3260301@AMBALAVOHIMAY
21024;33;326;32603;32603;3260303;326030013;EPP ANKAZO;0;0;1;1;0;0;1;3260303@ANKAZO
21025;33;326;32603;32603;3260313;326030014;EPP ANORAMITSIPIKA;0;0;1;1;0;0;1;3260313@ANORAMITSIPIKA
21026;33;326;32603;32603;3260309;326030015;EPP ANTSANGY;0;0;1;1;0;0;1;3260309@ANTSANGY
21027;33;326;32603;32603;3260311;326030016;EPP IVORY;0;0;1;1;0;0;1;3260311@IVORY
21028;33;326;32603;32603;3260311;326030017;EPP MANINANIVO;0;0;1;1;0;0;1;3260311@MANINANIVO
21029;33;326;32603;32603;3260314;326030018;EPP TAMBOHOMANDREVO;0;0;1;1;0;0;1;3260314@AMBALAMARINA
21030;33;326;32603;32603;3260301;326030019;EPP AMBALAMAHARAVO;0;0;1;1;0;0;1;3260301@AMBALAMAHARAVO
21031;33;326;32603;32603;3260305;326030020;EPP AMBALAMIJEA;0;0;1;1;0;0;1;3260305@AMBALAMIJEA
21032;33;326;32603;32603;3260308;326030021;EPP AMBONDRONA;0;0;1;1;0;0;1;3260308@AMBONDRONA
21033;33;326;32603;32603;3260314;326030022;CEG IHAVELOMANA;0;0;0;0;1;0;1;3260314@AMBALAVAO FOHILOHA
21034;33;326;32603;32603;3260315;326030023;CEG TSINJONIHOAVY;0;0;0;0;1;0;1;3260315@AMBALATSILA
21035;33;326;32603;32603;3260313;326030024;CEG AMBATOBEVENTY;0;0;0;0;1;0;1;3260313@VOHITSOA
21036;33;326;32603;32603;3260303;326030025;CEG AMBATOSOAMIRAY;0;0;0;0;1;0;1;3260303@AMBATOTOKANA
21037;33;326;32603;32603;3260311;326030026;EPP FIVOARANA;0;0;1;1;0;0;1;3260311@AMBOLOMBORONA
21038;33;326;32603;32603;3260302;326030027;LYCEE COMMUNAUTAIRE ANDRANOVORIVATO;0;0;0;0;0;1;1;3260302@ANDOHAMAHATAO
21039;33;326;32603;32603;3260303;326031003;ECOLE PRIVEE CATHOLIQUE AMBALAVAO TATAO;1;0;0;1;0;0;1;3260303@AMBALAVAO TATAO
21040;33;326;32603;32603;3260314;326031004;ECOLE PRIVEE CATHOLIQUE AMBATOVORY;1;0;0;1;0;0;1;3260314@ANTONOMBATO
21041;33;326;32603;32603;3260308;326031005;ECOLE PRIVEE CATHOLIQUE ANKARITSIANANANA;1;0;0;1;0;0;1;3260308@FAMORIANA
21042;33;326;32603;32603;3260314;326031006;ECOLE PRIVEE CATHOLIQUE ANKERANA SOMAINA;1;0;0;1;0;0;1;3260314@ANKERANA
